GNB,LR,PAC,Pct,RC,SGDC,LSVC,SVC,KNC,MLPC,DTC,ABC,BC,ETC,GBC,RFC,HGBC,XGBC,LGBMC,CBC
0.3183588599099899,0.38294489750255056,0.6684380512562288,0.3365259553959352,0.36263170506145576,0.556424132206737,0.36263170506145576,0.8831066192038395,0.9346526165777364,0.9329222570928386,0.9213247259000077,0.9197708916206504,0.933834240753635,0.9465920539569722,0.9361038727843107,0.9472950107603356,0.9402321376874395,0.9441920036526625,0.9362261555470063,0.9394629768304559
0.7911787850419345,0.8596216809012074,0.8421596387195972,0.8231625994268235,0.845495689685955,0.8537828742405462,0.8809541368077838,0.8832230521461388,0.9270049994514502,0.9253061926184359,0.8428067218989818,0.8391009252636469,0.8847850717682997,0.9092589857116455,0.9186122075721177,0.9194263497898618,0.9317911900346743,0.9207930955231342,0.9231742009918079,0.9248978030271078
0.559610587948975,0.40487821951102715,0.6506518396949805,0.3088922200061271,0.36780601044583405,0.5434706369362711,0.3840607477106922,0.8822440576827429,0.9322880520738289,0.9304336876725352,0.911408458614784,0.9157072191197854,0.9440398141231354,0.9456479302342581,0.9417894177974327,0.9456425173987583,0.9433442122117248,0.9356142392702482,0.9401548224569821,0.9409702907881218
0.8180013881655451,0.8546624340439275,0.8146822736520238,0.6490378458868933,0.8018588986388439,0.7438261521141026,0.8754433137187867,0.6835492264139678,0.8540778246755182,0.9246938699992571,0.8472859073477905,0.8455566036090963,0.885564127069689,0.9199762385346874,0.921634793779434,0.9278578587284008,0.9303050869220062,0.9248424603041268,0.9232809762609149,0.9279963543426827
0.3249619511214516,0.48599258411777213,0.697081659386621,0.2947185063425836,0.4511886643753937,0.5590509711986931,0.4690239180972846,0.8890110569656822,0.9378493354043694,0.9266464245087989,0.8523909529890525,0.8707073161934983,0.9016581781432027,0.9224502515222082,0.9318573387468044,0.9356880277426775,0.9420663057902994,0.928344180772962,0.9320506732867389,0.9339353714883604
0.33096307504989486,0.4515194627837235,0.5676001570993069,0.5521536978779155,0.43865917833059104,0.5535378311736545,0.4596806814293638,0.8671676613114531,0.9208690065712588,0.9310983476784037,0.8539801267174895,0.8722733635531551,0.9031873392332437,0.9208966307451925,0.9279936560550391,0.9364300144056248,0.9413395189040101,0.9275199764242001,0.9327651139634272,0.9316537746853064
0.32788500884858035,0.7683796330703995,0.758200411316443,0.7131994887880575,0.753577650966178,0.7716930950660937,0.7691044773491017,0.8014556855006757,0.8943655142875467,0.8401620931706367,0.8349295919008775,0.8249556404109767,0.8882361850331966,0.909877045401527,0.9372187701418274,0.9102334745500289,0.9332960172632284,0.928947131854262,0.9404463254886521,0.9216457282710058
0.32884011720946266,0.8517347774853108,0.8909368475199821,0.8946809888869323,0.7951727750207161,0.8990939797422022,0.892647292293041,0.9166604397176603,0.922409270201674,0.9300479787483593,0.9002414266882046,0.895561388981133,0.9170620662517927,0.9289760204822769,0.9451005662845186,0.9287789786183609,0.9398125567680092,0.9381971878130357,0.9336507312440803,0.942154851470069
0.3768398295766336,0.7857355929575653,0.7396173948394952,0.6458753355088038,0.7537082619849753,0.65673238695575,0.7794627428358476,0.3853377858918712,0.7540814384579415,0.8322223069270626,0.8194334887889947,0.7994013696117932,0.8333150043253089,0.9044551315250212,0.9355098987163529,0.9095688038642485,0.9372976322806958,0.9435159052560143,0.9435394668915525,0.9323476721660624
0.32890904638857044,0.8627248235047767,0.884222180670135,0.7810385482488809,0.7963465128472248,0.8174847613714546,0.8934797674053994,0.7617534557918534,0.7921689593922794,0.926061859851041,0.8981295674368239,0.8972751097212269,0.9187653678911752,0.9210523967277674,0.9411637471181639,0.9304730817686555,0.9389747649009325,0.9328043980319859,0.933674030303135,0.9427658894894939
0.3274392889559433,0.5479396419287352,0.7367648253318969,0.5318997893809532,0.4713437344454892,0.60141698603553,0.527937584378418,0.8873792720754795,0.9338881946122116,0.9347458799109875,0.8878402346790268,0.8847415759608271,0.9186756798871817,0.9280330936973064,0.9288068646873954,0.9355065010487646,0.9481256245817856,0.941042984145642,0.9371955843983167,0.94591835463169
0.32969495474929517,0.4603109428570137,0.5951605721076635,0.47922042079539434,0.4352567256676344,0.4224956422167297,0.4605315610012428,0.7644217615940844,0.8644729476349412,0.9286532720947287,0.8679547940875639,0.8738218699533429,0.9037773470327145,0.929519694090928,0.9319601153882733,0.9427366382190936,0.9366223998223712,0.9364247681379867,0.9341630373320636,0.9466886054350917
0.36009526139962456,0.811393793441803,0.7299477364938225,0.5841556929121695,0.7778766402562641,0.5835507254384675,0.7924404064391054,0.8890110569656822,0.9386311248606688,0.9372592607393015,0.8851138488596922,0.8550199283837151,0.9149885206229046,0.9267135527275048,0.9458779461827874,0.9351808243782113,0.9474531054158539,0.9411402778257936,0.9474429815751068,0.938033711876578
0.3323223582481642,0.8745791765732367,0.8703773539135555,0.8244198646921831,0.8745617484119922,0.8445712913117351,0.9012722993491733,0.8883412715987125,0.9263574962159289,0.9170082101314414,0.895661387048736,0.8970223923430634,0.9171303068141219,0.92587033456964,0.9435745041048715,0.9319533946436636,0.9359857692734403,0.9389646281186903,0.9372619565956818,0.9412982076602676
0.3621881295440112,0.8081361230306019,0.6226595178743041,0.40236976720596684,0.7754892375564545,0.5735431868825023,0.8002733636511213,0.8873792720754795,0.9354777007947565,0.9441289962314808,0.856621422965804,0.8765626854644516,0.9037648544054451,0.9304990860861804,0.9466703799401274,0.9337693543779766,0.9450714556015829,0.9458599851159776,0.9458441955727976,0.9467058313464786
0.3345759535390367,0.8837973099810079,0.8632864291778541,0.7545367018703206,0.879332160169664,0.7801058296988735,0.9043675687243304,0.7963919243889277,0.8699977003925021,0.933295711142574,0.8950745553424305,0.8989762074928106,0.9164131516374048,0.9251415863571605,0.9466000115929152,0.9342170079255887,0.9381687610997714,0.9359334016467562,0.9365270911658398,0.9405362383722281
0.3203335330488043,0.4154112428724238,0.7070523253776646,0.31732951781529817,0.3793873960957632,0.5095558249453181,0.3793873960957632,0.8890110569656822,0.9393818979729248,0.9352685025980217,0.9024299991359197,0.9056698939999401,0.937937873041887,0.9435278223418786,0.9506184360374184,0.9450676552762517,0.9489299381451333,0.9373030746839812,0.9520790586042653,0.944337694983977
0.8318646772510011,0.45145078152161416,0.5678637057118927,0.5079432232464683,0.4387861224719556,0.5165545549762602,0.4566923302726101,0.8671676613114531,0.9208690065712588,0.9310770821286826,0.8575791566816939,0.8638646400707515,0.8895933833046434,0.9126123872897833,0.9286335816000427,0.9210531334686751,0.9270615809743644,0.9099735551317855,0.9232857723845757,0.9278269144800754
0.5807777736790706,0.769150641298679,0.7617024062125737,0.6928593594160914,0.7550404779931068,0.7724104762290008,0.7682814036827682,0.8006071809614217,0.8943655142875467,0.7983127545861405,0.7203386565390498,0.7189825528902066,0.7924167174265888,0.8306407320592418,0.8445489457227864,0.8478407238770941,0.8491578392925321,0.8480485670148475,0.8507185068186811,0.8550437424066435
0.7773281695148571,0.8509461491981591,0.8904709196732852,0.8591555506979378,0.7943410702950774,0.8998230537293176,0.8918375248568692,0.9174227759723578,0.922409270201674,0.907262783572808,0.8455761470875135,0.8478379278162965,0.8907163954081566,0.9115080206568152,0.9101735809204591,0.9147024125995743,0.9139539739068276,0.9164945218249518,0.9209186236771867,0.927265857024006
0.5944716255854113,0.7729266280403346,0.7361629741794224,0.6473317325893655,0.5845092166680819,0.6949181057033511,0.7574927428256277,0.3870630119828176,0.7557833718223356,0.8128962034262955,0.7532967532152675,0.773419997491377,0.813591117196139,0.8687769245264333,0.8778388771212106,0.8627377929603374,0.8794553285692445,0.8735677895942342,0.8723102275524635,0.8768962442990647
0.801380856931015,0.8625745015288843,0.8809903274344761,0.7776173423529963,0.7843982375313628,0.7906874350295856,0.8918176879020173,0.7617534557918534,0.7923018028192602,0.9041931420052213,0.8189176165247549,0.831965461134333,0.8644850044963677,0.9031558497844638,0.9052680901161974,0.9138221982084348,0.9090823936997318,0.9104919576793771,0.9082569075944777,0.9202935419085085
0.4939856440142402,0.4732481067279076,0.6714720338539993,0.36854332076039337,0.3813647278289106,0.5490470888536121,0.4544689439533318,0.8873792720754795,0.9354203703288557,0.9355571216275111,0.9072204781787363,0.8956053735956809,0.926913646229501,0.9449305656010525,0.9363424645820899,0.9481059877986872,0.9402426681159908,0.9395899833364497,0.9433240002394664,0.944362342949461
0.8403920478802829,0.45770874348724516,0.5676236693506637,0.4419993874811982,0.42042003155930097,0.4579780428970764,0.43525172129062606,0.7644217615940844,0.8645452417690555,0.9145305747872202,0.8667644750837623,0.8696171508965018,0.9013185765515864,0.9311855685319855,0.9265603507009899,0.9435630293860316,0.9320004341035381,0.9305097877545617,0.9321668525054351,0.9407052348392827
0.3203335330488043,0.4199950780582253,0.7059318485487023,0.3610579267972912,0.3793619345822554,0.5380501642955082,0.3793619345822554,0.8890110569656822,0.9393818979729248,0.915435953843582,0.9067307364039447,0.9022830595818379,0.9393409634873562,0.945119190552973,0.9513313532290414,0.9490019293378238,0.9504230217337217,0.9285728204756403,0.9457911309387869,0.9427739536474098
0.8411941252818868,0.8721948645521438,0.8703318915844324,0.8506440505872221,0.8769186117475835,0.8449917949275999,0.899635339511812,0.8883412715987125,0.9263574962159289,0.9294611249553867,0.8111677044254946,0.8127331987499751,0.8974100309253847,0.9211256878423184,0.9266422847065949,0.9287393408139935,0.9289143104277304,0.9204632994872849,0.9289451733534129,0.926567476281685
0.5115537561176363,0.48549860172805936,0.5875824445145569,0.3245198857383087,0.3861510383287624,0.5850822209682467,0.47029679144391423,0.8873792720754795,0.9354203703288557,0.9313616178071471,0.8937410956396857,0.880613972242188,0.9334506888654812,0.9473010807436887,0.945838034898815,0.9504100490238238,0.9441851878233481,0.9427501604603249,0.9457236744150549,0.9489711451588942
0.8313374366275293,0.8735315539348394,0.856514387016289,0.8076279764031243,0.8372033528585653,0.8129757233375658,0.9012602840577342,0.7963919243889277,0.8677065742968441,0.9262567275202609,0.8465295767876508,0.843289102618505,0.8840300571911966,0.9210257010995027,0.9288180720722441,0.9288108180434826,0.927964787020885,0.9256741956620931,0.9257898819338485,0.9349445950876225
0.3215790642455903,0.47555315883332233,0.7074012966913805,0.26726522460427155,0.45015973426909284,0.5132078310940379,0.465779175899223,0.8910602259952155,0.9370828047636959,0.949552726266729,0.8696653944750703,0.8796805366409128,0.8989573955644174,0.9350010788786504,0.9425871492387359,0.93254729504627,0.9324781336337801,0.9161494057848089,0.9402312574437203,0.9332847732756456
0.31538437575735984,0.4493850849381692,0.5326461027362313,0.4914384553079397,0.4402213729536975,0.5313011355534332,0.45637582907975555,0.8652728547973617,0.9293856670328812,0.9364845792182565,0.867068030659355,0.8755006047829946,0.8956762733970182,0.9366330799801076,0.9385597752706522,0.933321827989579,0.9300587825784636,0.9185437053663971,0.9449094040895089,0.9380292543683123
0.3269224932382549,0.768317628004244,0.7328300383344939,0.7236334392566898,0.7421116384374619,0.7640132429028909,0.756363330632454,0.792263253047129,0.8790790134239046,0.8296894047901151,0.8503868842792817,0.8490299906131558,0.9061374590203835,0.9033308438363961,0.9253314050076463,0.9154364609831008,0.9299564156732681,0.931685021386933,0.9228661757985911,0.9213050096868486
0.3303182158064042,0.8524057562431856,0.8991768413086674,0.8840043132057037,0.7894656971101234,0.9006370727855778,0.8872220792056406,0.9162403880400612,0.9300567696788185,0.9247063131972444,0.8897836417773162,0.8846703017820164,0.9140309219962994,0.9159505178739529,0.9364836810378531,0.931910282837369,0.9442667129120413,0.9380923056106137,0.9395887624508945,0.9356364764039649
0.46085833408696236,0.7872845622423444,0.7467151176494344,0.7290437956756144,0.7460212800962003,0.6268567749904256,0.767029268154878,0.3723624287966077,0.7269637538550209,0.8108333993469543,0.8551865128299652,0.8481888321903955,0.8647480133388185,0.9093997541871819,0.9238804872127586,0.9138366613326807,0.9324214384756938,0.9316584782346896,0.9394051009474382,0.9259045672172613
0.31972135722137623,0.865910010514256,0.8913932730266394,0.7465882191337293,0.797850043374033,0.8219111337048818,0.8902633605760061,0.7596627245078034,0.7617210966510928,0.9168326575856833,0.8806020846065817,0.8924850224904192,0.9111724641917626,0.9167283496169999,0.9372753023092381,0.9349275572705296,0.9435318945458462,0.9364599206610655,0.9396046831558582,0.9411057475185775
0.3228850990236059,0.5617257718465615,0.73002517893829,0.3345874117416601,0.47515244989334243,0.6070346740273378,0.539256618249062,0.8910602259952155,0.9362988763870317,0.9122785381882721,0.8922431730693368,0.8970538187886171,0.9205261956531194,0.9357229943490234,0.9403863614007056,0.9357404426048065,0.9348269007594471,0.9277249484473388,0.9355422495399619,0.9357092790045293
0.31955393029193946,0.4732429997822443,0.5413125407781908,0.49278781883102674,0.4466266841847973,0.5183547646931631,0.46206764552301727,0.7629420165517895,0.8552319940488671,0.9326741054888172,0.8643461766142775,0.8737629003590883,0.8942700285797817,0.9356552476847827,0.9441903088669623,0.9301741023557935,0.9332075319568887,0.9364387314664638,0.9394252162780984,0.9340159597120509
0.36806161295480305,0.8090387316328224,0.7036766216740338,0.6265894275120469,0.765590953794732,0.6155888180842471,0.7829483832210505,0.8910602259952155,0.9379001743113681,0.9364983189669632,0.918385857835939,0.917675281660503,0.9326057036071366,0.9256171387733555,0.9364221403407554,0.943515006532055,0.9426430299316306,0.9395448332348721,0.9394780780004098,0.9386964325445243
0.32567559680089003,0.8753057175015357,0.8591789185733716,0.8229071317586689,0.8673907319903441,0.8824863561551531,0.9006694203780151,0.8886402272619085,0.9277987671155558,0.9282490074319626,0.8816393918056531,0.879614925534177,0.9208159497392658,0.9173612747477495,0.9396352428016265,0.9403984723785707,0.9474058935666506,0.9373009190515782,0.9426705398726132,0.9419006612793984
0.3687551416369876,0.8147703320486369,0.7302053035268229,0.38128107724244253,0.7673635697331375,0.5966728585016998,0.8007524310449353,0.8910602259952155,0.9362988763870317,0.9331949083499095,0.8701422424768294,0.8683865611417687,0.9078657966879536,0.9350169158022895,0.9325876687931872,0.9388280577414186,0.9394828136327046,0.9395679117786083,0.9394831834512488,0.9363605728002243
0.3262149331531082,0.8768170657876279,0.8653558458160098,0.7699264146796617,0.8762370512889337,0.7826051747710162,0.9011793800672173,0.7994585900072331,0.869670598694029,0.9214255107927914,0.889474404121497,0.8894921323113787,0.9217663086576479,0.9219902866995463,0.941194029918087,0.9419257610355425,0.9364323166320501,0.9365103636189094,0.9349087658825799,0.9403117951976223
0.3183346161055092,0.43120535460987797,0.6942731353753906,0.3698515834661132,0.39407255701155636,0.6632960257491431,0.39407255701155636,0.8910602259952155,0.9386371644348845,0.9143757984005094,0.9114093816294633,0.9103564936292273,0.9342209631407014,0.9371653593788017,0.9457986752997799,0.9378706950870098,0.9402586794715464,0.940398960842408,0.9456787043665229,0.9450562142355715
0.8307198920143218,0.4509013562484174,0.5400473946049024,0.5647469163905044,0.4485646286067332,0.5682095155642533,0.45483497150245833,0.8652728547973617,0.9301639872215376,0.9261326967018234,0.847062219263702,0.8454945411528116,0.8904655269847498,0.9199175184779768,0.9348915723153489,0.9286205305921741,0.9222712408765813,0.9200484942343722,0.9246793337066824,0.9324861480378039
0.5808333536623048,0.7675242508819421,0.7318344224412242,0.7122197992401669,0.7422325094618599,0.7594319632865966,0.7555178754890773,0.792263253047129,0.8783389002399745,0.7853862663027181,0.704896547651485,0.6965500540390809,0.7957525612603976,0.8104260443945812,0.8440075922452474,0.8568661811248917,0.8479863668095118,0.8391393833070667,0.8504174545917702,0.8640876391686905
0.7629006208802588,0.8524057562431856,0.8930811512776682,0.6893986217712585,0.7894656971101234,0.900561053015935,0.8872220792056406,0.9162403880400612,0.9300567696788185,0.9040979004921026,0.8358841040449787,0.8382851428038348,0.9031674285219696,0.9004359628098171,0.9199297925197604,0.9137042374391819,0.9138749478150026,0.9069959833116351,0.913828563631837,0.9261034912686652
0.6289897093333052,0.7537962650072842,0.6693265498908879,0.5663779231245494,0.5802744094379029,0.6675183609525637,0.731508790028136,0.37273137785308885,0.705940470299031,0.806995296119592,0.7630577396096938,0.7738710244927742,0.8109467340165251,0.8769832948292979,0.8621191342699542,0.8543791135949432,0.8715329582304295,0.8624879353765679,0.8673848934893803,0.8657784615994425
0.7940261236865842,0.857938444384723,0.862356315322571,0.7734193392532048,0.7856627521158537,0.7683739397389162,0.879925275715249,0.7605949766354215,0.7640234396534019,0.906524557583118,0.8459780351731773,0.8544177873900433,0.8967185454153231,0.9008570032775833,0.89476944052724,0.9168733955754198,0.9028291719560444,0.9160438819376145,0.8982076365953273,0.9194601023532015
0.48739491451758893,0.4837300090397771,0.6697066580326811,0.3493657841055034,0.3993179784733727,0.5788165306817978,0.46179471475968126,0.8910602259952155,0.9386371644348845,0.9376952491010566,0.8944425483893942,0.8965923388798711,0.9190082602788685,0.9392751856101474,0.9299830998399459,0.9440426173313272,0.9347484044732194,0.9356085409501755,0.9363027187587106,0.934744545906214
0.834305785158242,0.4627625714080012,0.5926798777638767,0.5050714574319782,0.43463438121145226,0.44236541427818804,0.44652797938337746,0.7629420165517895,0.8568274452172726,0.9177107107264599,0.8476602526589296,0.8317785677472808,0.885324807011079,0.9292842873670248,0.9255871636677551,0.9325437255697436,0.9331503172967509,0.9286235294054785,0.9316673483225794,0.9372305083033655
0.3184055129273165,0.4280162543349864,0.6984671274081503,0.40352897446869196,0.39407255701155636,0.6881103512273062,0.39407255701155636,0.8910602259952155,0.9386371644348845,0.9315805260316615,0.895634695073,0.8888863969557379,0.9354259831108238,0.9386749509690271,0.9457769073954794,0.9410938349094244,0.9394248563155105,0.9356402395699528,0.9418637864636769,0.9418708856380928
0.839015394134253,0.8745078887554861,0.8719814477852487,0.8384494328452418,0.865014473105132,0.8867794993649334,0.8998287865374538,0.8886402272619085,0.9262651808239885,0.9215953521140815,0.8229423968078147,0.8231523977244659,0.9048998197919532,0.9187667812116675,0.916465032205415,0.9311613531420152,0.9241595416948485,0.9156802420173467,0.9248810665671265,0.9318477333241023
0.503663326467361,0.49129048346807414,0.7002734474122553,0.44547514275646977,0.39761814060804096,0.5171505074825974,0.4656969585714143,0.8910602259952155,0.9386371644348845,0.9393269950143632,0.9056032039328217,0.8955072716436246,0.927602473721655,0.9370661974829687,0.9339433146728662,0.9457121775532353,0.9394920406226508,0.9403269132360628,0.9457600035714876,0.9403339953382693
0.8361522159318537,0.8720918069075153,0.840779083293502,0.8011016487165253,0.8401683922035832,0.7625766195129738,0.8893620151030883,0.7994585900072331,0.8664259168686874,0.9201770564451314,0.8472684107468943,0.8497430108008602,0.9096818388158354,0.9226189373126352,0.9247071503051858,0.9325733471431673,0.9286119957157186,0.9232360861618976,0.9247505976155854,0.9310898665352525
